Epoch,Flag,Clock Offset [s],SV,RINEX Code,Value,LLI,SNR
2025-01-06T18:45:11 GST,0,None,E24,C1B,1.987367110000E5,None,None
2025-01-06T18:45:11 GST,0,None,E25,L1B,1.044787451000E6,None,None
2025-01-06T18:45:11 GST,0,None,E25,C1B,1.987386520000E5,None,None
2025-01-06T18:45:12 GST,0,None,E11,C1B,1.988497490000E5,None,None
2025-01-06T18:45:12 GST,0,None,E11,L1B,1.044674161000E6,None,None
2025-01-06T18:45:12 GST,0,None,E12,C1B,1.988479000000E5,None,None
2025-01-06T18:45:12 GST,0,None,E12,L1B,1.045202627000E6,None,None
2025-01-06T18:45:12 GST,0,None,E24,C1B,1.988472590000E5,None,None
2025-01-06T18:45:12 GST,0,None,E24,L1B,1.044628363000E6,None,None
2025-01-06T18:45:12 GST,0,None,E25,C1B,1.988479520000E5,None,None
2025-01-06T18:45:12 GST,0,None,E25,L1B,1.045361705000E6,None,None
2025-01-06T18:45:13 GST,0,None,E11,C1B,1.989578240000E5,None,None
2025-01-06T18:45:13 GST,0,None,E11,L1B,1.045248448000E6,None,None
2025-01-06T18:45:13 GST,0,None,E12,C1B,1.989545930000E5,None,None
2025-01-06T18:45:13 GST,0,None,E12,L1B,1.045776935000E6,None,None
2025-01-06T18:45:13 GST,0,None,E24,C1B,1.989548450000E5,None,None
2025-01-06T18:45:13 GST,0,None,E24,L1B,1.045202666000E6,None,None
2025-01-06T18:45:13 GST,0,None,E25,C1B,1.989570220000E5,None,None
2025-01-06T18:45:13 GST,0,None,E25,L1B,1.045936008000E6,None,None
2025-01-06T18:45:14 GST,0,None,E11,L1B,1.045822608000E6,None,None
2025-01-06T18:45:14 GST,0,None,E11,C1B,1.990648270000E5,None,None
2025-01-06T18:45:14 GST,0,None,E12,L1B,1.046351099000E6,None,None
2025-01-06T18:45:14 GST,0,None,E12,C1B,1.990609780000E5,None,None
2025-01-06T18:45:14 GST,0,None,E24,L1B,1.045776825000E6,None,None
2025-01-06T18:45:14 GST,0,None,E24,C1B,1.990618430000E5,None,None
2025-01-06T18:45:14 GST,0,None,E25,L1B,1.046510165000E6,None,None
2025-01-06T18:45:14 GST,0,None,E25,C1B,1.990652290000E5,None,None
2025-01-06T18:45:15 GST,0,None,E11,C1B,1.991747070000E5,None,None
2025-01-06T18:45:15 GST,0,None,E11,L1B,1.046396818000E6,None,None
2025-01-06T18:45:15 GST,0,None,E12,C1B,1.991725890000E5,None,None
2025-01-06T18:45:15 GST,0,None,E12,L1B,1.046925288000E6,None,None
2025-01-06T18:45:15 GST,0,None,E24,C1B,1.991694850000E5,None,None
2025-01-06T18:45:15 GST,0,None,E24,L1B,1.046351008000E6,None,None
2025-01-06T18:45:15 GST,0,None,E25,C1B,1.991716600000E5,None,None
2025-01-06T18:45:15 GST,0,None,E25,L1B,1.047084359000E6,None,None
2025-01-06T18:45:16 GST,0,None,E11,L1B,1.046971086000E6,None,None
2025-01-06T18:45:16 GST,0,None,E11,C1B,1.992814430000E5,None,None
2025-01-06T18:45:16 GST,0,None,E12,L1B,1.047499553000E6,None,None
2025-01-06T18:45:16 GST,0,None,E12,C1B,1.992818650000E5,None,None
2025-01-06T18:45:16 GST,0,None,E24,L1B,1.046925287000E6,None,None
2025-01-06T18:45:16 GST,0,None,E24,C1B,1.992818700000E5,None,None
2025-01-06T18:45:16 GST,0,None,E25,L1B,1.047658636000E6,None,None
2025-01-06T18:45:16 GST,0,None,E25,C1B,1.992805940000E5,None,None
2025-01-06T18:45:17 GST,0,None,E11,C1B,1.993877550000E5,None,None
2025-01-06T18:45:17 GST,0,None,E11,L1B,1.047545503000E6,None,None
2025-01-06T18:45:17 GST,0,None,E12,C1B,1.993880070000E5,None,None
2025-01-06T18:45:17 GST,0,None,E12,L1B,1.048073989000E6,None,None
2025-01-06T18:45:17 GST,0,None,E24,C1B,1.993880630000E5,None,None
2025-01-06T18:45:17 GST,0,None,E24,L1B,1.047499722000E6,None,None
2025-01-06T18:45:17 GST,0,None,E25,C1B,1.993893770000E5,None,None
2025-01-06T18:45:17 GST,0,None,E25,L1B,1.048233061000E6,None,None
2025-01-06T18:45:18 GST,0,None,E11,L1B,1.048119174000E6,None,None
2025-01-06T18:45:18 GST,0,None,E11,C1B,1.994978330000E5,None,None
2025-01-06T18:45:18 GST,0,None,E12,L1B,1.048647659000E6,None,None
2025-01-06T18:45:18 GST,0,None,E12,C1B,1.994973040000E5,None,None
2025-01-06T18:45:18 GST,0,None,E24,L1B,1.048073379000E6,None,None
2025-01-06T18:45:18 GST,0,None,E24,C1B,1.994955770000E5,None,None
2025-01-06T18:45:18 GST,0,None,E25,L1B,1.048806732000E6,None,None
2025-01-06T18:45:18 GST,0,None,E25,C1B,1.994963780000E5,None,None
2025-01-06T18:45:19 GST,0,None,E11,L1B,1.048692281000E6,None,None
2025-01-06T18:45:19 GST,0,None,E11,C1B,1.996063280000E5,None,None
2025-01-06T18:45:19 GST,0,None,E12,L1B,1.049220747000E6,None,None
2025-01-06T18:45:19 GST,0,None,E12,C1B,1.996049660000E5,None,None
2025-01-06T18:45:19 GST,0,None,E24,L1B,1.048646497000E6,None,None
2025-01-06T18:45:19 GST,0,None,E24,C1B,1.996044940000E5,None,None
2025-01-06T18:45:19 GST,0,None,E25,L1B,1.049379832000E6,None,None
2025-01-06T18:45:19 GST,0,None,E25,C1B,1.996050540000E5,None,None
2025-01-06T18:45:20 GST,0,None,E11,C1B,1.997124300000E5,None,None
2025-01-06T18:45:20 GST,0,None,E11,L1B,1.049265948000E6,None,None
2025-01-06T18:45:20 GST,0,None,E12,C1B,1.997122050000E5,None,None
2025-01-06T18:45:20 GST,0,None,E12,L1B,1.049794400000E6,None,None
2025-01-06T18:45:20 GST,0,None,E24,C1B,1.997132480000E5,None,None
2025-01-06T18:45:20 GST,0,None,E24,L1B,1.049220150000E6,None,None
2025-01-06T18:45:20 GST,0,None,E25,C1B,1.997131890000E5,None,None
2025-01-06T18:45:20 GST,0,None,E25,L1B,1.049953482000E6,None,None
2025-01-06T18:45:21 GST,0,None,E11,L1B,1.049839673000E6,None,None
2025-01-06T18:45:21 GST,0,None,E11,C1B,1.998204810000E5,None,None
2025-01-06T18:45:21 GST,0,None,E12,L1B,1.050368131000E6,None,None
2025-01-06T18:45:21 GST,0,None,E12,C1B,1.998209050000E5,None,None
2025-01-06T18:45:21 GST,0,None,E24,L1B,1.049793879000E6,None,None
2025-01-06T18:45:21 GST,0,None,E24,C1B,1.998206210000E5,None,None
2025-01-06T18:45:21 GST,0,None,E25,L1B,1.050527215000E6,None,None
2025-01-06T18:45:21 GST,0,None,E25,C1B,1.998214860000E5,None,None
2025-01-06T18:45:22 GST,0,None,E11,L1B,1.050413225000E6,None,None
2025-01-06T18:45:22 GST,0,None,E11,C1B,1.999267430000E5,None,None
2025-01-06T18:45:22 GST,0,None,E12,L1B,1.050941697000E6,None,None
2025-01-06T18:45:22 GST,0,None,E12,C1B,1.999276000000E5,None,None
2025-01-06T18:45:22 GST,0,None,E24,L1B,1.050367426000E6,None,None
2025-01-06T18:45:22 GST,0,None,E24,C1B,1.999307380000E5,None,None
2025-01-06T18:45:22 GST,0,None,E25,L1B,1.051100778000E6,None,None
2025-01-06T18:45:22 GST,0,None,E25,C1B,1.999291410000E5,None,None
2025-01-06T18:45:23 GST,0,None,E11,C1B,2.000358270000E5,None,None
2025-01-06T18:45:23 GST,0,None,E11,L1B,1.050987074000E6,None,None
2025-01-06T18:45:23 GST,0,None,E12,C1B,2.000388500000E5,None,None
2025-01-06T18:45:23 GST,0,None,E12,L1B,1.051515553000E6,None,None
2025-01-06T18:45:23 GST,0,None,E24,C1B,2.000325710000E5,None,None
2025-01-06T18:45:23 GST,0,None,E24,L1B,1.050941285000E6,None,None
2025-01-06T18:45:23 GST,0,None,E25,C1B,2.000385960000E5,None,None
2025-01-06T18:45:23 GST,0,None,E25,L1B,1.051674632000E6,None,None
2025-01-06T18:45:24 GST,0,None,E11,C1B,2.001451080000E5,None,None
2025-01-06T18:45:24 GST,0,None,E11,L1B,1.051561303000E6,None,None
2025-01-06T18:45:24 GST,0,None,E12,C1B,2.001448050000E5,None,None
2025-01-06T18:45:24 GST,0,None,E12,L1B,1.052089768000E6,None,None
2025-01-06T18:45:24 GST,0,None,E24,C1B,2.001473780000E5,None,None
2025-01-06T18:45:24 GST,0,None,E24,L1B,1.051515496000E6,None,None
2025-01-06T18:45:24 GST,0,None,E25,C1B,2.001462510000E5,None,None
2025-01-06T18:45:24 GST,0,None,E25,L1B,1.052248848000E6,None,None
2025-01-06T18:45:25 GST,0,None,E11,C1B,2.002526170000E5,None,None
2025-01-06T18:45:25 GST,0,None,E11,L1B,1.052135853000E6,None,None
2025-01-06T18:45:25 GST,0,None,E12,C1B,2.002514320000E5,None,None
2025-01-06T18:45:25 GST,0,None,E12,L1B,1.052664319000E6,None,None
2025-01-06T18:45:25 GST,0,None,E24,C1B,2.002533310000E5,None,None
2025-01-06T18:45:25 GST,0,None,E24,L1B,1.052090063000E6,None,None
2025-01-06T18:45:25 GST,0,None,E25,C1B,2.002539290000E5,None,None
2025-01-06T18:45:25 GST,0,None,E25,L1B,1.052823402000E6,None,None
2025-01-06T18:45:26 GST,0,None,E11,L1B,1.052710104000E6,None,None
2025-01-06T18:45:26 GST,0,None,E11,C1B,2.003626680000E5,None,None
2025-01-06T18:45:26 GST,0,None,E12,L1B,1.053238555000E6,None,None
2025-01-06T18:45:26 GST,0,None,E12,C1B,2.003638540000E5,None,None
2025-01-06T18:45:26 GST,0,None,E24,L1B,1.052664307000E6,None,None
2025-01-06T18:45:26 GST,0,None,E24,C1B,2.003614640000E5,None,None
2025-01-06T18:45:26 GST,0,None,E25,L1B,1.053397653000E6,None,None
2025-01-06T18:45:26 GST,0,None,E25,C1B,2.003619570000E5,None,None
2025-01-06T18:45:27 GST,0,None,E11,C1B,2.004693460000E5,None,None
2025-01-06T18:45:27 GST,0,None,E11,L1B,1.053284285000E6,None,None
2025-01-06T18:45:27 GST,0,None,E12,C1B,2.004703280000E5,None,None
2025-01-06T18:45:27 GST,0,None,E12,L1B,1.053812747000E6,None,None
2025-01-06T18:45:27 GST,0,None,E24,C1B,2.004707360000E5,None,None
2025-01-06T18:45:27 GST,0,None,E24,L1B,1.053238497000E6,None,None
2025-01-06T18:45:27 GST,0,None,E25,C1B,2.004691110000E5,None,None
2025-01-06T18:45:27 GST,0,None,E25,L1B,1.053971844000E6,None,None
2025-01-06T18:45:28 GST,0,None,E11,L1B,1.053858661000E6,None,None
2025-01-06T18:45:28 GST,0,None,E11,C1B,2.005778100000E5,None,None
2025-01-06T18:45:28 GST,0,None,E12,L1B,1.054387112000E6,None,None
2025-01-06T18:45:28 GST,0,None,E12,C1B,2.005756400000E5,None,None
2025-01-06T18:45:28 GST,0,None,E24,L1B,1.053812858000E6,None,None
2025-01-06T18:45:28 GST,0,None,E24,C1B,2.005784000000E5,None,None
2025-01-06T18:45:28 GST,0,None,E25,L1B,1.054546203000E6,None,None
2025-01-06T18:45:28 GST,0,None,E25,C1B,2.005794550000E5,None,None
2025-01-06T18:45:29 GST,0,None,E11,L1B,1.054432490000E6,None,None
2025-01-06T18:45:29 GST,0,None,E11,C1B,2.006832050000E5,None,None
2025-01-06T18:45:29 GST,0,None,E12,L1B,1.054960935000E6,None,None
2025-01-06T18:45:29 GST,0,None,E12,C1B,2.006899510000E5,None,None
2025-01-06T18:45:29 GST,0,None,E24,L1B,1.054386686000E6,None,None
2025-01-06T18:45:29 GST,0,None,E24,C1B,2.006880410000E5,None,None
2025-01-06T18:45:29 GST,0,None,E25,L1B,1.055120032000E6,None,None
2025-01-06T18:45:29 GST,0,None,E25,C1B,2.006861980000E5,None,None
2025-01-06T18:45:30 GST,0,None,E11,C1B,2.007933050000E5,None,None
2025-01-06T18:45:30 GST,0,None,E11,L1B,1.055006054000E6,None,None
2025-01-06T18:45:30 GST,0,None,E12,C1B,2.007956770000E5,None,None
2025-01-06T18:45:30 GST,0,None,E12,L1B,1.055534523000E6,None,None
2025-01-06T18:45:30 GST,0,None,E24,C1B,2.007937950000E5,None,None
2025-01-06T18:45:30 GST,0,None,E24,L1B,1.054960260000E6,None,None
2025-01-06T18:45:30 GST,0,None,E25,C1B,2.007935070000E5,None,None
2025-01-06T18:45:30 GST,0,None,E25,L1B,1.055693608000E6,None,None
2025-01-06T18:45:31 GST,0,None,E11,L1B,1.055580246000E6,None,None
2025-01-06T18:45:31 GST,0,None,E11,C1B,2.009021310000E5,None,None
2025-01-06T18:45:31 GST,0,None,E12,L1B,1.056108712000E6,None,None
2025-01-06T18:45:31 GST,0,None,E12,C1B,2.009010990000E5,None,None
2025-01-06T18:45:31 GST,0,None,E24,L1B,1.055534466000E6,None,None
2025-01-06T18:45:31 GST,0,None,E24,C1B,2.009018500000E5,None,None
2025-01-06T18:45:31 GST,0,None,E25,L1B,1.056267808000E6,None,None
2025-01-06T18:45:31 GST,0,None,E25,C1B,2.009022850000E5,None,None
2025-01-06T18:45:32 GST,0,None,E11,L1B,1.056154077000E6,None,None
2025-01-06T18:45:32 GST,0,None,E11,C1B,2.010103260000E5,None,None
2025-01-06T18:45:32 GST,0,None,E12,L1B,1.056682547000E6,None,None
2025-01-06T18:45:32 GST,0,None,E12,C1B,2.010095750000E5,None,None
2025-01-06T18:45:32 GST,0,None,E24,L1B,1.056108281000E6,None,None
2025-01-06T18:45:32 GST,0,None,E24,C1B,2.010124600000E5,None,None
2025-01-06T18:45:32 GST,0,None,E25,L1B,1.056841621000E6,None,None
2025-01-06T18:45:32 GST,0,None,E25,C1B,2.010097390000E5,None,None
2025-01-06T18:45:33 GST,0,None,E11,L1B,1.056727754000E6,None,None
2025-01-06T18:45:33 GST,0,None,E11,C1B,2.011178050000E5,None,None
2025-01-06T18:45:33 GST,0,None,E12,L1B,1.057256214000E6,None,None
2025-01-06T18:45:33 GST,0,None,E12,C1B,2.011169780000E5,None,None
2025-01-06T18:45:33 GST,0,None,E24,L1B,1.056681957000E6,None,None
2025-01-06T18:45:33 GST,0,None,E24,C1B,2.011205180000E5,None,None
2025-01-06T18:45:33 GST,0,None,E25,L1B,1.057415293000E6,None,None
2025-01-06T18:45:33 GST,0,None,E25,C1B,2.011187500000E5,None,None
2025-01-06T18:45:34 GST,0,None,E11,C1B,2.012264180000E5,None,None
2025-01-06T18:45:34 GST,0,None,E11,L1B,1.057301434000E6,None,None
2025-01-06T18:45:34 GST,0,None,E12,C1B,2.012248450000E5,None,None
2025-01-06T18:45:34 GST,0,None,E12,L1B,1.057829903000E6,None,None
2025-01-06T18:45:34 GST,0,None,E24,C1B,2.012290980000E5,None,None
2025-01-06T18:45:34 GST,0,None,E24,L1B,1.057255635000E6,None,None
2025-01-06T18:45:34 GST,0,None,E25,C1B,2.012259410000E5,None,None
2025-01-06T18:45:34 GST,0,None,E25,L1B,1.057988979000E6,None,None
2025-01-06T18:45:35 GST,0,None,E11,C1B,2.013343450000E5,None,None
2025-01-06T18:45:35 GST,0,None,E11,L1B,1.057875137000E6,None,None
2025-01-06T18:45:35 GST,0,None,E12,C1B,2.013342780000E5,None,None
2025-01-06T18:45:35 GST,0,None,E12,L1B,1.058403606000E6,None,None
2025-01-06T18:45:35 GST,0,None,E24,C1B,2.013317650000E5,None,None
2025-01-06T18:45:35 GST,0,None,E24,L1B,1.057829353000E6,None,None
2025-01-06T18:45:35 GST,0,None,E25,C1B,2.013354420000E5,None,None
2025-01-06T18:45:35 GST,0,None,E25,L1B,1.058562694000E6,None,None
2025-01-06T18:45:36 GST,0,None,E11,C1B,2.014419320000E5,None,None
2025-01-06T18:45:36 GST,0,None,E11,L1B,1.058448745000E6,None,None
2025-01-06T18:45:36 GST,0,None,E12,C1B,2.014422060000E5,None,None
2025-01-06T18:45:36 GST,0,None,E12,L1B,1.058977213000E6,None,None
2025-01-06T18:45:36 GST,0,None,E24,C1B,2.014402270000E5,None,None
2025-01-06T18:45:36 GST,0,None,E24,L1B,1.058402952000E6,None,None
2025-01-06T18:45:36 GST,0,None,E25,C1B,2.014435990000E5,None,None
2025-01-06T18:45:36 GST,0,None,E25,L1B,1.059136303000E6,None,None
2025-01-06T18:45:36 GST,0,None,E36,C1B,2.014441990000E5,None,None
2025-01-06T18:45:36 GST,0,None,E36,L1B,1.058598363000E6,None,None
2025-01-06T18:45:37 GST,0,None,E11,C1B,2.015521330000E5,None,None
2025-01-06T18:45:37 GST,0,None,E11,L1B,1.059022402000E6,None,None
2025-01-06T18:45:37 GST,0,None,E12,C1B,2.015487280000E5,None,None
2025-01-06T18:45:37 GST,0,None,E12,L1B,1.059550865000E6,None,None
2025-01-06T18:45:37 GST,0,None,E24,C1B,2.015509340000E5,None,None
2025-01-06T18:45:37 GST,0,None,E24,L1B,1.058976580000E6,None,None
2025-01-06T18:45:37 GST,0,None,E25,C1B,2.015521360000E5,None,None
2025-01-06T18:45:37 GST,0,None,E25,L1B,1.059709946000E6,None,None
2025-01-06T18:45:37 GST,0,None,E36,C1B,2.015526360000E5,None,None
2025-01-06T18:45:37 GST,0,None,E36,L1B,1.059172013000E6,None,None
2025-01-06T18:45:38 GST,0,None,E11,L1B,1.059596322000E6,None,None
2025-01-06T18:45:38 GST,0,None,E11,C1B,2.016604700000E5,None,None
2025-01-06T18:45:38 GST,0,None,E12,L1B,1.060124762000E6,None,None
2025-01-06T18:45:38 GST,0,None,E12,C1B,2.016554040000E5,None,None
2025-01-06T18:45:38 GST,0,None,E24,L1B,1.059550522000E6,None,None
2025-01-06T18:45:38 GST,0,None,E24,C1B,2.016583100000E5,None,None
2025-01-06T18:45:38 GST,0,None,E25,L1B,1.060283866000E6,None,None
2025-01-06T18:45:38 GST,0,None,E25,C1B,2.016592110000E5,None,None
2025-01-06T18:45:38 GST,0,None,E36,L1B,1.059745937000E6,None,None
2025-01-06T18:45:38 GST,0,None,E36,C1B,2.016614960000E5,None,None
2025-01-06T18:45:39 GST,0,None,E11,C1B,2.017678250000E5,None,None
2025-01-06T18:45:39 GST,0,None,E11,L1B,1.060169849000E6,None,None
2025-01-06T18:45:39 GST,0,None,E12,C1B,2.017680130000E5,None,None
2025-01-06T18:45:39 GST,0,None,E12,L1B,1.060698329000E6,None,None
2025-01-06T18:45:39 GST,0,None,E24,C1B,2.017705110000E5,None,None
2025-01-06T18:45:39 GST,0,None,E24,L1B,1.060124064000E6,None,None
2025-01-06T18:45:39 GST,0,None,E25,C1B,2.017674320000E5,None,None
2025-01-06T18:45:39 GST,0,None,E25,L1B,1.060857413000E6,None,None
2025-01-06T18:45:39 GST,0,None,E36,C1B,2.017701130000E5,None,None
2025-01-06T18:45:39 GST,0,None,E36,L1B,1.060319482000E6,None,None
2025-01-06T18:45:40 GST,0,None,E11,C1B,2.018751510000E5,None,None
2025-01-06T18:45:40 GST,0,None,E11,L1B,1.060743186000E6,None,None
2025-01-06T18:45:40 GST,0,None,E12,C1B,2.018749070000E5,None,None
2025-01-06T18:45:40 GST,0,None,E12,L1B,1.061271632000E6,None,None
2025-01-06T18:45:40 GST,0,None,E24,C1B,2.018721220000E5,None,None
2025-01-06T18:45:40 GST,0,None,E24,L1B,1.060697382000E6,None,None
2025-01-06T18:45:40 GST,0,None,E25,C1B,2.018743140000E5,None,None
2025-01-06T18:45:40 GST,0,None,E25,L1B,1.061430734000E6,None,None
2025-01-06T18:45:40 GST,0,None,E36,C1B,2.018780170000E5,None,None
2025-01-06T18:45:40 GST,0,None,E36,L1B,1.060892812000E6,None,None
2025-01-06T18:45:41 GST,0,None,E11,L1B,1.061316182000E6,None,None
2025-01-06T18:45:41 GST,0,None,E11,C1B,2.019832770000E5,None,None
2025-01-06T18:45:41 GST,0,None,E12,L1B,1.061844651000E6,None,None
2025-01-06T18:45:41 GST,0,None,E12,C1B,2.019875300000E5,None,None
2025-01-06T18:45:41 GST,0,None,E24,L1B,1.061270369000E6,None,None
2025-01-06T18:45:41 GST,0,None,E24,C1B,2.019839670000E5,None,None
2025-01-06T18:45:41 GST,0,None,E25,L1B,1.062003723000E6,None,None
2025-01-06T18:45:41 GST,0,None,E25,C1B,2.019836500000E5,None,None
2025-01-06T18:45:41 GST,0,None,E36,L1B,1.061465800000E6,None,None
2025-01-06T18:45:41 GST,0,None,E36,C1B,2.019863060000E5,None,None
2025-01-06T18:45:42 GST,0,None,E11,L1B,1.061889583000E6,None,None
2025-01-06T18:45:42 GST,0,None,E11,C1B,2.020898660000E5,None,None
2025-01-06T18:45:42 GST,0,None,E12,L1B,1.062418034000E6,None,None
2025-01-06T18:45:42 GST,0,None,E12,C1B,2.020919580000E5,None,None
2025-01-06T18:45:42 GST,0,None,E24,L1B,1.061843777000E6,None,None
2025-01-06T18:45:42 GST,0,None,E24,C1B,2.020915640000E5,None,None
2025-01-06T18:45:42 GST,0,None,E25,L1B,1.062577125000E6,None,None
2025-01-06T18:45:42 GST,0,None,E25,C1B,2.020905030000E5,None,None
2025-01-06T18:45:42 GST,0,None,E36,L1B,1.062039201000E6,None,None
2025-01-06T18:45:42 GST,0,None,E36,C1B,2.020955660000E5,None,None
2025-01-06T18:45:43 GST,0,None,E11,C1B,2.021988170000E5,None,None
2025-01-06T18:45:43 GST,0,None,E11,L1B,1.062463093000E6,None,None
2025-01-06T18:45:43 GST,0,None,E12,C1B,2.022012030000E5,None,None
2025-01-06T18:45:43 GST,0,None,E12,L1B,1.062991558000E6,None,None
2025-01-06T18:45:43 GST,0,None,E24,C1B,2.021969110000E5,None,None
2025-01-06T18:45:43 GST,0,None,E24,L1B,1.062417308000E6,None,None
2025-01-06T18:45:43 GST,0,None,E25,C1B,2.021988820000E5,None,None
2025-01-06T18:45:43 GST,0,None,E25,L1B,1.063150649000E6,None,None
2025-01-06T18:45:43 GST,0,None,E36,C1B,2.022037000000E5,None,None
2025-01-06T18:45:43 GST,0,None,E36,L1B,1.062612721000E6,None,None
2025-01-06T18:45:44 GST,0,None,E11,L1B,1.063036469000E6,None,None
2025-01-06T18:45:44 GST,0,None,E11,C1B,2.023069320000E5,None,None
2025-01-06T18:45:44 GST,0,None,E12,L1B,1.063564928000E6,None,None
2025-01-06T18:45:44 GST,0,None,E12,C1B,2.023091100000E5,None,None
2025-01-06T18:45:44 GST,0,None,E24,L1B,1.062990686000E6,None,None
2025-01-06T18:45:44 GST,0,None,E24,C1B,2.023083800000E5,None,None
2025-01-06T18:45:44 GST,0,None,E25,L1B,1.063724032000E6,None,None
2025-01-06T18:45:44 GST,0,None,E25,C1B,2.023060980000E5,None,None
2025-01-06T18:45:44 GST,0,None,E36,L1B,1.063186108000E6,None,None
2025-01-06T18:45:44 GST,0,None,E36,C1B,2.023095450000E5,None,None
2025-01-06T18:45:45 GST,0,None,E11,L1B,1.063609815000E6,None,None
2025-01-06T18:45:45 GST,0,None,E11,C1B,2.024173560000E5,None,None
2025-01-06T18:45:45 GST,0,None,E12,L1B,1.064138267000E6,None,None
2025-01-06T18:45:45 GST,0,None,E12,C1B,2.024150610000E5,None,None
2025-01-06T18:45:45 GST,0,None,E24,L1B,1.063563999000E6,None,None
2025-01-06T18:45:45 GST,0,None,E24,C1B,2.024146960000E5,None,None
2025-01-06T18:45:45 GST,0,None,E25,L1B,1.064297351000E6,None,None
2025-01-06T18:45:45 GST,0,None,E25,C1B,2.024153720000E5,None,None
2025-01-06T18:45:45 GST,0,None,E36,L1B,1.063759436000E6,None,None
2025-01-06T18:45:45 GST,0,None,E36,C1B,2.024174100000E5,None,None
2025-01-06T18:45:46 GST,0,None,E11,C1B,2.025225430000E5,None,None
2025-01-06T18:45:46 GST,0,None,E11,L1B,1.064183521000E6,None,None
2025-01-06T18:45:46 GST,0,None,E12,C1B,2.025224710000E5,None,None
2025-01-06T18:45:46 GST,0,None,E12,L1B,1.064711965000E6,None,None
2025-01-06T18:45:46 GST,0,None,E24,C1B,2.025230760000E5,None,None
2025-01-06T18:45:46 GST,0,None,E24,L1B,1.064137716000E6,None,None
2025-01-06T18:45:46 GST,0,None,E25,C1B,2.025227290000E5,None,None
2025-01-06T18:45:46 GST,0,None,E25,L1B,1.064871064000E6,None,None
2025-01-06T18:45:46 GST,0,None,E36,C1B,2.025283770000E5,None,None
2025-01-06T18:45:46 GST,0,None,E36,L1B,1.064333144000E6,None,None
2025-01-06T18:45:47 GST,0,None,E11,C1B,2.026302320000E5,None,None
2025-01-06T18:45:47 GST,0,None,E11,L1B,1.064757271000E6,None,None
2025-01-06T18:45:47 GST,0,None,E12,C1B,2.026339180000E5,None,None
2025-01-06T18:45:47 GST,0,None,E12,L1B,1.065285723000E6,None,None
2025-01-06T18:45:47 GST,0,None,E24,C1B,2.026317340000E5,None,None
2025-01-06T18:45:47 GST,0,None,E24,L1B,1.064711466000E6,None,None
