Epoch,Flag,Clock Offset [s],SV,RINEX Code,Value,LLI,SNR
2025-01-06T18:46:06 GPST,0,None,G26,L1C,1.075875115000E6,None,None
2025-01-06T18:46:06 GPST,0,None,G27,C1C,2.046667270000E5,None,None
2025-01-06T18:46:06 GPST,0,None,G27,L1C,1.075989150000E6,None,None
2025-01-06T18:46:07 GPST,0,None,G16,C1C,2.047727460000E5,None,None
2025-01-06T18:46:07 GPST,0,None,G16,L1C,1.075648360000E6,None,None
2025-01-06T18:46:07 GPST,0,None,G18,C1C,2.047680560000E5,None,None
2025-01-06T18:46:07 GPST,0,None,G18,L1C,1.075433111000E6,None,None
2025-01-06T18:46:07 GPST,0,None,G23,C1C,2.047685520000E5,None,None
2025-01-06T18:46:07 GPST,0,None,G23,L1C,1.076692640000E6,None,None
2025-01-06T18:46:07 GPST,0,None,G26,C1C,2.047707590000E5,None,None
2025-01-06T18:46:07 GPST,0,None,G26,L1C,1.076447981000E6,None,None
2025-01-06T18:46:07 GPST,0,None,G27,C1C,2.047713810000E5,None,None
2025-01-06T18:46:07 GPST,0,None,G27,L1C,1.076562022000E6,None,None
2025-01-06T18:46:08 GPST,0,None,G16,C1C,2.048789130000E5,None,None
2025-01-06T18:46:08 GPST,0,None,G16,L1C,1.076221547000E6,None,None
2025-01-06T18:46:08 GPST,0,None,G18,C1C,2.048767170000E5,None,None
2025-01-06T18:46:08 GPST,0,None,G18,L1C,1.076006300000E6,None,None
2025-01-06T18:46:08 GPST,0,None,G23,C1C,2.048768630000E5,None,None
2025-01-06T18:46:08 GPST,0,None,G23,L1C,1.077265832000E6,None,None
2025-01-06T18:46:08 GPST,0,None,G26,C1C,2.048800980000E5,None,None
2025-01-06T18:46:08 GPST,0,None,G26,L1C,1.077021175000E6,None,None
2025-01-06T18:46:08 GPST,0,None,G27,C1C,2.048802410000E5,None,None
2025-01-06T18:46:08 GPST,0,None,G27,L1C,1.077135213000E6,None,None
2025-01-06T18:46:09 GPST,0,None,G16,L1C,1.076795585000E6,None,None
2025-01-06T18:46:09 GPST,0,None,G16,C1C,2.049859240000E5,None,None
2025-01-06T18:46:09 GPST,0,None,G18,L1C,1.076580339000E6,None,None
2025-01-06T18:46:09 GPST,0,None,G18,C1C,2.049832140000E5,None,None
2025-01-06T18:46:09 GPST,0,None,G23,L1C,1.077839867000E6,None,None
2025-01-06T18:46:09 GPST,0,None,G23,C1C,2.049877080000E5,None,None
2025-01-06T18:46:09 GPST,0,None,G26,L1C,1.077595204000E6,None,None
2025-01-06T18:46:09 GPST,0,None,G26,C1C,2.049893130000E5,None,None
2025-01-06T18:46:09 GPST,0,None,G27,L1C,1.077709246000E6,None,None
2025-01-06T18:46:09 GPST,0,None,G27,C1C,2.049888960000E5,None,None
2025-01-06T18:46:10 GPST,0,None,G16,L1C,1.077368979000E6,None,None
2025-01-06T18:46:10 GPST,0,None,G16,C1C,2.050954520000E5,None,None
2025-01-06T18:46:10 GPST,0,None,G18,L1C,1.077153730000E6,None,None
2025-01-06T18:46:10 GPST,0,None,G18,C1C,2.050923880000E5,None,None
2025-01-06T18:46:10 GPST,0,None,G23,L1C,1.078413271000E6,None,None
2025-01-06T18:46:10 GPST,0,None,G23,C1C,2.050913860000E5,None,None
2025-01-06T18:46:10 GPST,0,None,G26,L1C,1.078168603000E6,None,None
2025-01-06T18:46:10 GPST,0,None,G26,C1C,2.050928440000E5,None,None
2025-01-06T18:46:10 GPST,0,None,G27,L1C,1.078282645000E6,None,None
2025-01-06T18:46:10 GPST,0,None,G27,C1C,2.050959440000E5,None,None
2025-01-06T18:46:11 GPST,0,None,G16,C1C,2.052051290000E5,None,None
2025-01-06T18:46:11 GPST,0,None,G16,L1C,1.077941895000E6,None,None
2025-01-06T18:46:11 GPST,0,None,G18,C1C,2.052000270000E5,None,None
2025-01-06T18:46:11 GPST,0,None,G18,L1C,1.077726654000E6,None,None
2025-01-06T18:46:11 GPST,0,None,G23,C1C,2.051993210000E5,None,None
2025-01-06T18:46:11 GPST,0,None,G23,L1C,1.078986188000E6,None,None
2025-01-06T18:46:11 GPST,0,None,G26,C1C,2.052041340000E5,None,None
2025-01-06T18:46:11 GPST,0,None,G26,L1C,1.078741521000E6,None,None
2025-01-06T18:46:11 GPST,0,None,G27,C1C,2.052018170000E5,None,None
2025-01-06T18:46:11 GPST,0,None,G27,L1C,1.078855567000E6,None,None
2025-01-06T18:46:12 GPST,0,None,G16,L1C,1.078514950000E6,None,None
2025-01-06T18:46:12 GPST,0,None,G16,C1C,2.053122640000E5,None,None
2025-01-06T18:46:12 GPST,0,None,G18,L1C,1.078299714000E6,None,None
2025-01-06T18:46:12 GPST,0,None,G18,C1C,2.053106750000E5,None,None
2025-01-06T18:46:12 GPST,0,None,G23,L1C,1.079559246000E6,None,None
2025-01-06T18:46:12 GPST,0,None,G23,C1C,2.053093260000E5,None,None
2025-01-06T18:46:12 GPST,0,None,G26,L1C,1.079314574000E6,None,None
2025-01-06T18:46:12 GPST,0,None,G26,C1C,2.053085060000E5,None,None
2025-01-06T18:46:12 GPST,0,None,G27,L1C,1.079428624000E6,None,None
2025-01-06T18:46:12 GPST,0,None,G27,C1C,2.053105720000E5,None,None
2025-01-06T18:46:13 GPST,0,None,G16,C1C,2.054211610000E5,None,None
2025-01-06T18:46:13 GPST,0,None,G16,L1C,1.079087840000E6,None,None
2025-01-06T18:46:13 GPST,0,None,G18,C1C,2.054145550000E5,None,None
2025-01-06T18:46:13 GPST,0,None,G18,L1C,1.078872592000E6,None,None
2025-01-06T18:46:13 GPST,0,None,G23,C1C,2.054187860000E5,None,None
2025-01-06T18:46:13 GPST,0,None,G23,L1C,1.080132131000E6,None,None
2025-01-06T18:46:13 GPST,0,None,G26,C1C,2.054188550000E5,None,None
2025-01-06T18:46:13 GPST,0,None,G26,L1C,1.079887453000E6,None,None
2025-01-06T18:46:13 GPST,0,None,G27,C1C,2.054202880000E5,None,None
2025-01-06T18:46:13 GPST,0,None,G27,L1C,1.080001512000E6,None,None
2025-01-06T18:46:14 GPST,0,None,G16,C1C,2.055291550000E5,None,None
2025-01-06T18:46:14 GPST,0,None,G16,L1C,1.079660589000E6,None,None
2025-01-06T18:46:14 GPST,0,None,G18,C1C,2.055222600000E5,None,None
2025-01-06T18:46:14 GPST,0,None,G18,L1C,1.079445339000E6,None,None
2025-01-06T18:46:14 GPST,0,None,G23,C1C,2.055319300000E5,None,None
2025-01-06T18:46:14 GPST,0,None,G23,L1C,1.080704876000E6,None,None
2025-01-06T18:46:14 GPST,0,None,G26,C1C,2.055303580000E5,None,None
2025-01-06T18:46:14 GPST,0,None,G26,L1C,1.080460200000E6,None,None
2025-01-06T18:46:14 GPST,0,None,G27,C1C,2.055263980000E5,None,None
2025-01-06T18:46:14 GPST,0,None,G27,L1C,1.080574257000E6,None,None
2025-01-06T18:46:15 GPST,0,None,G16,C1C,2.056350930000E5,None,None
2025-01-06T18:46:15 GPST,0,None,G16,L1C,1.080233765000E6,None,None
2025-01-06T18:46:15 GPST,0,None,G18,C1C,2.056360360000E5,None,None
2025-01-06T18:46:15 GPST,0,None,G18,L1C,1.080018513000E6,None,None
2025-01-06T18:46:15 GPST,0,None,G23,C1C,2.056364880000E5,None,None
2025-01-06T18:46:15 GPST,0,None,G23,L1C,1.081278053000E6,None,None
2025-01-06T18:46:15 GPST,0,None,G26,C1C,2.056346360000E5,None,None
2025-01-06T18:46:15 GPST,0,None,G26,L1C,1.081033375000E6,None,None
2025-01-06T18:46:15 GPST,0,None,G27,C1C,2.056357760000E5,None,None
2025-01-06T18:46:15 GPST,0,None,G27,L1C,1.081147436000E6,None,None
2025-01-06T18:46:16 GPST,0,None,G16,C1C,2.057448690000E5,None,None
2025-01-06T18:46:16 GPST,0,None,G16,L1C,1.080807017000E6,None,None
2025-01-06T18:46:16 GPST,0,None,G18,C1C,2.057421620000E5,None,None
2025-01-06T18:46:16 GPST,0,None,G18,L1C,1.080591772000E6,None,None
2025-01-06T18:46:16 GPST,0,None,G23,C1C,2.057445000000E5,None,None
2025-01-06T18:46:16 GPST,0,None,G23,L1C,1.081851304000E6,None,None
2025-01-06T18:46:16 GPST,0,None,G26,C1C,2.057417170000E5,None,None
2025-01-06T18:46:16 GPST,0,None,G26,L1C,1.081606637000E6,None,None
2025-01-06T18:46:16 GPST,0,None,G27,C1C,2.057432780000E5,None,None
2025-01-06T18:46:16 GPST,0,None,G27,L1C,1.081720693000E6,None,None
2025-01-06T18:46:17 GPST,0,None,G16,C1C,2.058526630000E5,None,None
2025-01-06T18:46:17 GPST,0,None,G16,L1C,1.081380135000E6,None,None
2025-01-06T18:46:17 GPST,0,None,G18,C1C,2.058542620000E5,None,None
2025-01-06T18:46:17 GPST,0,None,G18,L1C,1.081164889000E6,None,None
2025-01-06T18:46:17 GPST,0,None,G23,C1C,2.058522920000E5,None,None
2025-01-06T18:46:17 GPST,0,None,G23,L1C,1.082424429000E6,None,None
2025-01-06T18:46:17 GPST,0,None,G26,C1C,2.058517040000E5,None,None
2025-01-06T18:46:17 GPST,0,None,G26,L1C,1.082179755000E6,None,None
2025-01-06T18:46:17 GPST,0,None,G27,C1C,2.058501560000E5,None,None
2025-01-06T18:46:17 GPST,0,None,G27,L1C,1.082293810000E6,None,None
2025-01-06T18:46:18 GPST,0,None,G16,L1C,1.081953557000E6,None,None
2025-01-06T18:46:18 GPST,0,None,G16,C1C,2.059617930000E5,None,None
2025-01-06T18:46:18 GPST,0,None,G18,L1C,1.081738321000E6,None,None
2025-01-06T18:46:18 GPST,0,None,G18,C1C,2.059600260000E5,None,None
2025-01-06T18:46:18 GPST,0,None,G23,L1C,1.082997855000E6,None,None
2025-01-06T18:46:18 GPST,0,None,G23,C1C,2.059574460000E5,None,None
2025-01-06T18:46:18 GPST,0,None,G26,L1C,1.082753179000E6,None,None
2025-01-06T18:46:18 GPST,0,None,G26,C1C,2.059555980000E5,None,None
2025-01-06T18:46:18 GPST,0,None,G27,L1C,1.082867238000E6,None,None
2025-01-06T18:46:18 GPST,0,None,G27,C1C,2.059602540000E5,None,None
2025-01-06T18:46:19 GPST,0,None,G16,C1C,2.060677360000E5,None,None
2025-01-06T18:46:19 GPST,0,None,G16,L1C,1.082527014000E6,None,None
2025-01-06T18:46:19 GPST,0,None,G18,C1C,2.060671400000E5,None,None
2025-01-06T18:46:19 GPST,0,None,G18,L1C,1.082311771000E6,None,None
2025-01-06T18:46:19 GPST,0,None,G23,C1C,2.060676980000E5,None,None
2025-01-06T18:46:19 GPST,0,None,G23,L1C,1.083571316000E6,None,None
2025-01-06T18:46:19 GPST,0,None,G26,C1C,2.060648750000E5,None,None
2025-01-06T18:46:19 GPST,0,None,G26,L1C,1.083326642000E6,None,None
2025-01-06T18:46:19 GPST,0,None,G27,C1C,2.060684330000E5,None,None
2025-01-06T18:46:19 GPST,0,None,G27,L1C,1.083440699000E6,None,None
2025-01-06T18:46:20 GPST,0,None,G16,C1C,2.061784830000E5,None,None
2025-01-06T18:46:20 GPST,0,None,G16,L1C,1.083099876000E6,None,None
2025-01-06T18:46:20 GPST,0,None,G18,C1C,2.061769100000E5,None,None
2025-01-06T18:46:20 GPST,0,None,G18,L1C,1.082884629000E6,None,None
2025-01-06T18:46:20 GPST,0,None,G23,C1C,2.061734410000E5,None,None
2025-01-06T18:46:20 GPST,0,None,G23,L1C,1.084144173000E6,None,None
2025-01-06T18:46:20 GPST,0,None,G26,C1C,2.061723000000E5,None,None
2025-01-06T18:46:20 GPST,0,None,G26,L1C,1.083899506000E6,None,None
2025-01-06T18:46:20 GPST,0,None,G27,C1C,2.061771470000E5,None,None
2025-01-06T18:46:20 GPST,0,None,G27,L1C,1.084013558000E6,None,None
2025-01-06T18:46:21 GPST,0,None,G16,C1C,2.062807010000E5,None,None
2025-01-06T18:46:21 GPST,0,None,G16,L1C,1.083672550000E6,None,None
2025-01-06T18:46:21 GPST,0,None,G18,C1C,2.062815320000E5,None,None
2025-01-06T18:46:21 GPST,0,None,G18,L1C,1.083457299000E6,None,None
2025-01-06T18:46:21 GPST,0,None,G23,C1C,2.062835570000E5,None,None
2025-01-06T18:46:21 GPST,0,None,G23,L1C,1.084716842000E6,None,None
2025-01-06T18:46:21 GPST,0,None,G26,C1C,2.062811140000E5,None,None
2025-01-06T18:46:21 GPST,0,None,G26,L1C,1.084472164000E6,None,None
2025-01-06T18:46:21 GPST,0,None,G27,C1C,2.062839540000E5,None,None
2025-01-06T18:46:21 GPST,0,None,G27,L1C,1.084586222000E6,None,None
2025-01-06T18:46:22 GPST,0,None,G16,C1C,2.063907620000E5,None,None
2025-01-06T18:46:22 GPST,0,None,G16,L1C,1.084245446000E6,None,None
2025-01-06T18:46:22 GPST,0,None,G18,C1C,2.063910720000E5,None,None
2025-01-06T18:46:22 GPST,0,None,G18,L1C,1.084030193000E6,None,None
2025-01-06T18:46:22 GPST,0,None,G23,C1C,2.063907660000E5,None,None
2025-01-06T18:46:22 GPST,0,None,G23,L1C,1.085289746000E6,None,None
2025-01-06T18:46:22 GPST,0,None,G26,C1C,2.063907550000E5,None,None
2025-01-06T18:46:22 GPST,0,None,G26,L1C,1.085045063000E6,None,None
2025-01-06T18:46:22 GPST,0,None,G27,C1C,2.063925330000E5,None,None
